id_wypozyczenia,data_zwrotu
4339,2025-06-02
4340,2025-12-11
4341,2025-11-29
4342,2024-04-04
4343,2024-05-31
4345,2024-10-02
4346,2025-04-20
4347,2025-07-27
4348,2024-11-27
4350,2025-04-11
4351,2025-05-24
4352,2024-11-10
4353,2025-10-26
4354,2024-12-23
4355,2024-10-20
4356,2024-12-25
4357,2025-04-18
4358,2024-01-04
4359,2025-03-07
4360,2024-02-06
4361,2024-05-25
4362,2025-01-17
4363,2025-04-06
4364,2024-12-12
4365,2024-05-30
4366,2025-01-08
4367,2024-04-24
4368,2025-05-21
4369,2024-07-22
4370,2024-06-26
4371,2024-10-14
4372,2024-06-30
4373,2024-09-16
4374,2025-03-02
4375,2024-11-28
4376,2024-02-25
4377,2025-03-13
4378,2024-10-13
4379,2025-07-19
4380,2025-08-08
4381,2025-09-05
4382,2025-03-15
4383,2024-12-05
4384,2025-08-23
4385,2025-12-01
4386,2024-10-22
4387,2024-07-12
4390,2025-09-04
4391,2025-07-15
4392,2025-04-28
4393,2025-11-27
4394,2024-09-22
4395,2024-06-04
4396,2024-12-22
4397,2024-05-25
4398,2024-05-10
4399,2024-03-28
4400,2025-02-06
4401,2025-03-27
4402,2025-02-02
4403,2024-09-16
4404,2025-11-01
4405,2025-07-13
4406,2025-07-10
4407,2024-12-06
4408,2025-02-23
4409,2025-05-27
4410,2024-04-17
4411,2025-08-19
4412,2025-06-26
4413,2025-01-11
4414,2025-02-24
4415,2024-01-25
4416,2025-04-23
4417,2024-08-30
4418,2024-01-05
4419,2025-10-23
4420,2024-08-11
4421,2025-11-17
4422,2024-05-24
4423,2025-08-20
4424,2024-08-02
4425,2025-12-08
4426,2024-05-28
4427,2025-03-31
4428,2024-08-28
4429,2024-04-05
4430,2025-01-09
4431,2024-05-13
4432,2025-07-17
4433,2025-02-28
4434,2025-06-04
4435,2025-09-09
4436,2025-09-10
4437,2025-03-26
4438,2025-04-26
4439,2024-03-25
4440,2025-07-15
4441,2025-07-12
4442,2024-10-11
4443,2025-07-11
4444,2025-04-14
4445,2025-02-21
4446,2025-02-16
4447,2025-03-05
4448,2025-10-08
4449,2024-08-06
4450,2024-08-06
4451,2024-12-27
4452,2024-04-13
4453,2024-09-27
4454,2025-09-21
4455,2025-03-13
4456,2025-05-03
4457,2025-08-01
4458,2025-09-02
4459,2025-08-18
4460,2024-10-23
4461,2024-12-29
4462,2025-06-23
4463,2025-06-29
4464,2024-06-01
4465,2024-06-25
4466,2025-10-01
4467,2025-05-15
4468,2025-04-01
4469,2025-06-20
4470,2025-05-26
4471,2025-06-19
4472,2025-11-13
4473,2025-07-08
4474,2024-01-21
4475,2025-06-16
4476,2025-06-14
4477,2024-12-20
4478,2025-09-07
4479,2024-02-24
4480,2025-02-21
4481,2025-03-26
4482,2024-11-23
4483,2025-07-06
4484,2024-09-15
4485,2025-07-06
4486,2024-02-21
4487,2025-04-27
4488,2024-11-06
4489,2024-05-12
4490,2024-02-24
4491,2025-08-31
4492,2025-04-03
4493,2024-11-17
4494,2025-09-11
4495,2025-07-20
4496,2025-02-14
4497,2025-07-30
4498,2025-01-10
4499,2024-10-13
4500,2023-12-21
