id_wejscia,id_osoby,id_filii,data_wejscia,data_wyjscia
1299,986,2,2025-12-28 19:14:02,2025-12-28 23:04:02
1300,473,1,2025-12-28 19:12:29,2025-12-28 20:17:29
1301,485,8,2025-12-28 19:11:54,2025-12-28 21:23:54
1302,450,10,2025-12-28 19:14:16,2025-12-28 19:52:16
1303,121,1,2025-12-28 19:12:51,2025-12-28 20:28:51
1304,974,8,2025-12-28 19:13:07,2025-12-28 22:21:07
1305,186,8,2025-12-28 19:14:34,2025-12-28 20:06:34
1306,313,7,2025-12-28 19:12:51,2025-12-28 22:38:51
1307,849,7,2025-12-28 19:12:34,2025-12-28 22:44:34
1308,194,8,2025-12-28 19:13:03,2025-12-28 23:07:03
1309,933,9,2025-12-28 19:13:59,2025-12-28 21:10:59
1310,713,5,2025-12-28 19:13:11,2025-12-28 22:52:11
1311,490,9,2025-12-28 19:11:53,2025-12-28 22:42:53
1312,235,7,2025-12-28 19:12:16,2025-12-28 19:31:16
1313,510,6,2025-12-28 19:12:37,2025-12-28 19:55:37
1314,780,5,2025-12-28 19:12:16,2025-12-28 20:46:16
1315,59,5,2025-12-28 19:13:21,2025-12-28 22:54:21
1316,763,4,2025-12-28 19:12:51,2025-12-28 20:55:51
1317,680,4,2025-12-28 19:14:28,2025-12-28 19:39:28
1318,424,1,2025-12-28 19:13:32,2025-12-28 22:20:32
1319,717,1,2025-12-28 19:14:32,2025-12-28 20:47:32
1320,151,3,2025-12-28 19:14:10,2025-12-28 20:45:10
1321,112,1,2025-12-28 19:12:34,2025-12-28 22:13:34
1322,295,7,2025-12-28 19:12:21,2025-12-28 22:52:21
1323,101,1,2025-12-28 19:11:58,2025-12-28 20:24:58
1324,560,3,2025-12-28 19:14:17,2025-12-28 22:06:17
1325,735,8,2025-12-28 19:12:27,2025-12-28 19:44:27
1326,908,9,2025-12-28 19:12:20,2025-12-28 20:37:20
1327,73,4,2025-12-28 19:12:15,2025-12-28 19:53:15
1328,691,3,2025-12-28 19:14:20,2025-12-28 20:45:20
1329,60,10,2025-12-28 19:12:19,2025-12-28 20:30:19
1330,616,7,2025-12-28 19:13:13,2025-12-28 20:21:13
1331,51,6,2025-12-28 19:12:46,2025-12-28 20:40:46
1332,158,4,2025-12-28 19:11:58,2025-12-28 21:29:58
1333,562,5,2025-12-28 19:14:06,2025-12-28 22:05:06
1334,412,7,2025-12-28 19:14:04,2025-12-28 20:01:04
1335,488,9,2025-12-28 19:12:49,2025-12-28 19:40:49
1336,789,4,2025-12-28 19:13:07,2025-12-28 19:43:07
1337,461,5,2025-12-28 19:12:09,2025-12-28 22:38:09
1338,205,6,2025-12-28 19:12:47,2025-12-28 23:03:47
1339,178,8,2025-12-28 19:13:56,2025-12-28 21:02:56
1340,510,10,2025-12-28 19:14:28,2025-12-28 19:51:28
1341,186,7,2025-12-28 19:14:30,2025-12-28 21:18:30
1342,842,10,2025-12-28 19:13:27,2025-12-28 21:03:27
1343,231,3,2025-12-28 19:14:20,2025-12-28 19:35:20
1344,262,5,2025-12-28 19:13:48,2025-12-28 19:44:48
1345,291,7,2025-12-28 19:13:20,2025-12-28 21:45:20
1346,112,1,2025-12-28 19:13:20,2025-12-28 21:52:20
1347,518,7,2025-12-28 19:11:55,2025-12-28 19:27:55
1348,313,10,2025-12-28 19:13:36,2025-12-28 21:40:36
1349,746,3,2025-12-28 19:13:26,2025-12-28 20:01:26
1350,622,5,2025-12-28 19:14:34,2025-12-28 20:15:34
1351,873,2,2025-12-28 19:14:29,2025-12-28 21:59:29
1352,295,4,2025-12-28 19:13:40,2025-12-28 20:41:40
1353,195,1,2025-12-28 19:13:03,2025-12-28 22:39:03
1354,465,5,2025-12-28 19:14:28,2025-12-28 22:58:28
1355,133,3,2025-12-28 19:14:12,2025-12-28 20:21:12
1356,177,7,2025-12-28 19:13:36,2025-12-28 21:52:36
1357,222,7,2025-12-28 19:13:43,2025-12-28 20:15:43
1358,307,9,2025-12-28 19:14:31,2025-12-28 20:38:31
1359,946,5,2025-12-28 19:11:51,2025-12-28 20:42:51
1360,33,9,2025-12-28 19:14:47,2025-12-28 19:20:47
1361,308,8,2025-12-28 19:12:10,2025-12-28 19:17:10
1362,162,5,2025-12-28 19:12:40,2025-12-28 21:18:40
1363,439,10,2025-12-28 19:12:44,2025-12-28 22:16:44
1364,140,1,2025-12-28 19:12:47,2025-12-28 19:37:47
1365,210,10,2025-12-28 19:12:22,2025-12-28 21:56:22
1366,311,5,2025-12-28 19:14:27,2025-12-28 22:33:27
1367,926,2,2025-12-28 19:11:54,2025-12-28 19:27:54
1368,205,8,2025-12-28 19:12:07,2025-12-28 19:43:07
1369,434,3,2025-12-28 19:13:15,2025-12-28 21:13:15
1370,132,7,2025-12-28 19:14:38,2025-12-28 20:36:38
1371,304,9,2025-12-28 19:13:57,2025-12-28 19:39:57
1372,202,1,2025-12-28 19:13:03,2025-12-28 21:00:03
1373,96,3,2025-12-28 19:14:00,2025-12-28 19:39:00
1374,242,6,2025-12-28 19:14:22,2025-12-28 21:07:22
1375,909,4,2025-12-28 19:12:42,2025-12-28 22:12:42
1376,382,8,2025-12-28 19:13:21,2025-12-28 19:54:21
1377,486,6,2025-12-28 19:11:51,2025-12-28 22:48:51
1378,196,10,2025-12-28 19:12:04,2025-12-28 22:22:04
1379,156,6,2025-12-28 19:13:11,2025-12-28 22:26:11
1380,145,8,2025-12-28 19:13:49,2025-12-28 21:14:49
1381,84,4,2025-12-28 19:12:15,2025-12-28 22:06:15
1382,808,6,2025-12-28 19:14:13,2025-12-28 22:23:13
1383,542,7,2025-12-28 19:12:56,2025-12-28 21:24:56
1384,396,10,2025-12-28 19:12:44,2025-12-28 21:24:44
1385,151,9,2025-12-28 19:13:41,2025-12-28 21:56:41
1386,269,8,2025-12-28 19:13:34,2025-12-28 19:28:34
1387,224,5,2025-12-28 19:14:27,2025-12-28 21:55:27
1388,336,1,2025-12-28 19:12:40,2025-12-28 22:35:40
1389,938,8,2025-12-28 19:11:54,2025-12-28 22:53:54
1390,180,6,2025-12-28 19:14:22,2025-12-28 19:21:22
1391,724,3,2025-12-28 19:14:32,2025-12-28 19:42:32
1392,783,8,2025-12-28 19:12:26,2025-12-28 21:01:26
1393,173,2,2025-12-28 19:13:07,2025-12-28 22:36:07
1394,986,4,2025-12-28 19:13:26,2025-12-28 19:20:26
1395,267,8,2025-12-28 19:14:00,2025-12-28 22:37:00
1396,861,5,2025-12-28 19:14:36,2025-12-28 22:08:36
1397,700,9,2025-12-28 19:12:55,2025-12-28 22:18:55
1398,9,3,2025-12-28 19:13:54,2025-12-28 20:00:54
1399,533,9,2025-12-28 19:13:13,2025-12-28 20:58:13
1400,211,9,2025-12-28 19:11:58,2025-12-28 23:10:58
1401,302,8,2025-12-28 19:13:45,2025-12-28 21:46:45
1402,458,1,2025-12-28 19:14:15,2025-12-28 19:37:15
1403,381,4,2025-12-28 19:11:57,2025-12-28 21:26:57
1404,443,6,2025-12-28 19:12:03,2025-12-28 20:44:03
1405,991,1,2025-12-28 19:14:16,2025-12-28 20:24:16
1406,827,8,2025-12-28 19:12:04,2025-12-28 21:02:04
1407,716,2,2025-12-28 19:12:03,2025-12-28 22:02:03
1408,992,5,2025-12-28 19:14:15,2025-12-28 19:34:15
1409,348,2,2025-12-28 19:12:05,2025-12-28 19:29:05
1410,733,6,2025-12-28 19:12:33,2025-12-28 22:34:33
1411,474,8,2025-12-28 19:12:58,2025-12-28 22:45:58
1412,355,3,2025-12-28 19:12:20,2025-12-28 21:14:20
1413,731,10,2025-12-28 19:13:55,2025-12-28 22:09:55
1414,624,3,2025-12-28 19:13:25,2025-12-28 20:10:25
1415,354,7,2025-12-28 19:12:52,2025-12-28 21:32:52
1416,312,4,2025-12-28 19:14:14,2025-12-28 22:40:14
1417,946,3,2025-12-28 19:12:19,2025-12-28 22:43:19
1418,580,4,2025-12-28 19:12:53,2025-12-28 20:16:53
1419,57,10,2025-12-28 19:12:35,2025-12-28 22:31:35
1420,16,7,2025-12-28 19:12:52,2025-12-28 20:50:52
1421,726,7,2025-12-28 19:12:25,2025-12-28 20:27:25
1422,57,10,2025-12-28 19:13:34,2025-12-28 19:49:34
1423,934,7,2025-12-28 19:13:14,2025-12-28 19:49:14
1424,388,10,2025-12-28 19:13:01,2025-12-28 19:44:01
1425,168,8,2025-12-28 19:14:27,2025-12-28 21:10:27
1426,385,6,2025-12-28 19:14:50,2025-12-28 21:18:50
1427,563,10,2025-12-28 19:13:04,2025-12-28 19:39:04
1428,660,8,2025-12-28 19:13:29,2025-12-28 19:41:29
1429,244,8,2025-12-28 19:14:06,2025-12-28 19:45:06
1430,552,8,2025-12-28 19:12:24,2025-12-28 19:20:24
1431,329,1,2025-12-28 19:13:13,2025-12-28 22:29:13
1432,314,9,2025-12-28 19:14:41,2025-12-28 19:20:41
1433,676,7,2025-12-28 19:13:03,2025-12-28 19:29:03
1434,613,5,2025-12-28 19:14:16,2025-12-28 22:05:16
1435,553,5,2025-12-28 19:11:52,2025-12-28 20:04:52
1436,390,10,2025-12-28 19:13:28,2025-12-28 22:25:28
1437,817,10,2025-12-28 19:13:54,2025-12-28 21:30:54
1438,111,4,2025-12-28 19:12:55,2025-12-28 22:52:55
1439,142,5,2025-12-28 19:12:25,2025-12-28 23:05:25
1440,658,6,2025-12-28 19:14:45,2025-12-28 22:47:45
1441,368,6,2025-12-28 19:12:45,2025-12-28 20:45:45
1442,379,7,2025-12-28 19:14:28,2025-12-28 22:15:28
1443,371,4,2025-12-28 19:14:16,2025-12-28 21:59:16
1444,207,9,2025-12-28 19:14:33,2025-12-28 21:42:33
1445,611,6,2025-12-28 19:14:09,2025-12-28 20:05:09
1446,31,2,2025-12-28 19:13:00,2025-12-28 21:56:00
1447,10,3,2025-12-28 19:14:21,2025-12-28 22:39:21
1448,260,2,2025-12-28 19:12:27,2025-12-28 21:21:27
1449,961,3,2025-12-28 19:13:55,2025-12-28 22:52:55
1450,792,3,2025-12-28 19:12:48,2025-12-28 22:45:48
1451,414,2,2025-12-28 19:11:52,2025-12-28 19:39:52
1452,80,6,2025-12-28 19:12:32,2025-12-28 21:24:32
1453,542,6,2025-12-28 19:13:18,2025-12-28 20:18:18
1454,709,2,2025-12-28 19:13:50,2025-12-28 21:26:50
1455,226,6,2025-12-28 19:12:41,2025-12-28 19:41:41
1456,423,7,2025-12-28 19:13:48,2025-12-28 19:55:48
1457,917,3,2025-12-28 19:13:13,2025-12-28 20:56:13
1458,572,3,2025-12-28 19:11:57,2025-12-28 21:14:57
1459,217,7,2025-12-28 19:12:47,2025-12-28 22:51:47
1460,176,1,2025-12-28 19:13:10,2025-12-28 22:31:10
1461,144,9,2025-12-28 19:13:52,2025-12-28 22:07:52
1462,872,9,2025-12-28 19:14:43,2025-12-28 21:58:43
1463,317,6,2025-12-28 19:13:04,2025-12-28 19:30:04
1464,62,6,2025-12-28 19:13:12,2025-12-28 22:34:12
1465,404,7,2025-12-28 19:12:06,2025-12-28 22:38:06
1466,20,3,2025-12-28 19:13:05,2025-12-28 23:02:05
1467,632,9,2025-12-28 19:12:42,2025-12-28 22:44:42
1468,543,3,2025-12-28 19:12:34,2025-12-28 21:41:34
1469,29,8,2025-12-28 19:14:12,2025-12-28 19:52:12
1470,888,8,2025-12-28 19:13:51,2025-12-28 22:53:51
1471,790,1,2025-12-28 19:12:25,2025-12-28 23:11:25
1472,541,8,2025-12-28 19:14:29,2025-12-28 20:33:29
1473,966,1,2025-12-28 19:12:29,2025-12-28 19:28:29
1474,313,2,2025-12-28 19:12:25,2025-12-28 22:35:25
1475,227,8,2025-12-28 19:14:30,2025-12-28 20:55:30
1476,434,4,2025-12-28 19:12:56,2025-12-28 20:10:56
1477,246,1,2025-12-28 19:14:48,2025-12-28 22:20:48
1478,580,10,2025-12-28 19:11:55,2025-12-28 21:17:55
1479,618,3,2025-12-28 19:14:39,2025-12-28 20:41:39
1480,252,4,2025-12-28 19:14:02,2025-12-28 19:35:02
1481,13,5,2025-12-28 19:14:26,2025-12-28 23:02:26
1482,767,6,2025-12-28 19:12:38,2025-12-28 21:56:38
1483,771,5,2025-12-28 19:12:25,2025-12-28 20:26:25
1484,650,8,2025-12-28 19:14:51,2025-12-28 19:38:51
1485,18,7,2025-12-28 19:12:41,2025-12-28 22:06:41
1486,953,10,2025-12-28 19:13:25,2025-12-28 20:17:25
1487,344,4,2025-12-28 19:14:03,2025-12-28 20:20:03
1488,728,8,2025-12-28 19:12:46,2025-12-28 22:31:46
1489,972,9,2025-12-28 19:14:48,2025-12-28 22:03:48
1490,239,5,2025-12-28 19:12:54,2025-12-28 20:56:54
1491,262,6,2025-12-28 19:13:34,2025-12-28 20:12:34
1492,200,2,2025-12-28 19:14:32,2025-12-28 19:41:32
1493,448,4,2025-12-28 19:13:49,2025-12-28 20:02:49
1494,851,2,2025-12-28 19:12:08,2025-12-28 21:47:08
1495,515,2,2025-12-28 19:12:59,2025-12-28 21:27:59
1496,902,6,2025-12-28 19:13:25,2025-12-28 21:06:25
1497,973,3,2025-12-28 19:14:04,2025-12-28 20:24:04
1498,333,2,2025-12-28 19:13:21,2025-12-28 23:01:21
1499,900,5,2025-12-28 19:12:32,2025-12-28 20:47:32
1500,116,2,2025-12-28 19:12:25,2025-12-28 23:09:25
1501,569,9,2025-12-28 19:13:21,2025-12-28 21:23:21
1502,26,2,2025-12-28 19:14:50,2025-12-28 21:39:50
1503,884,6,2025-12-28 19:13:26,2025-12-28 19:31:26
1504,737,2,2025-12-28 19:13:49,2025-12-28 19:34:49
1505,987,3,2025-12-28 19:12:36,2025-12-28 21:38:36
1506,419,7,2025-12-28 19:11:57,2025-12-28 20:30:57
1507,511,6,2025-12-28 19:13:41,2025-12-28 21:21:41
1508,389,9,2025-12-28 19:12:54,2025-12-28 21:32:54
1509,980,2,2025-12-28 19:12:11,2025-12-28 20:44:11
1510,613,4,2025-12-28 19:14:38,2025-12-28 20:45:38
1511,6,9,2025-12-28 19:12:04,2025-12-28 20:44:04
1512,333,3,2025-12-28 19:13:14,2025-12-28 21:12:14
1513,552,3,2025-12-28 19:12:10,2025-12-28 21:21:10
1514,289,3,2025-12-28 19:14:25,2025-12-28 19:51:25
1515,88,1,2025-12-28 19:14:45,2025-12-28 19:33:45
1516,727,1,2025-12-28 19:12:47,2025-12-28 21:27:47
1517,199,7,2025-12-28 19:14:20,2025-12-28 22:36:20
1518,423,3,2025-12-28 19:13:43,2025-12-28 20:00:43
1519,157,5,2025-12-28 19:13:26,2025-12-28 22:39:26
1520,152,5,2025-12-28 19:14:06,2025-12-28 22:32:06
1521,719,5,2025-12-28 19:12:03,2025-12-28 20:01:03
1522,185,9,2025-12-28 19:14:21,2025-12-28 21:59:21
1523,491,10,2025-12-28 19:14:00,2025-12-28 21:30:00
1524,162,1,2025-12-28 19:13:36,2025-12-28 20:34:36
1525,440,1,2025-12-28 19:11:56,2025-12-28 22:52:56
1526,175,7,2025-12-28 19:13:38,2025-12-28 19:36:38
1527,534,10,2025-12-28 19:12:47,2025-12-28 20:55:47
1528,264,6,2025-12-28 19:11:58,2025-12-28 22:59:58
1529,437,9,2025-12-28 19:12:12,2025-12-28 21:10:12
1530,60,4,2025-12-28 19:14:16,2025-12-28 20:50:16
1531,337,7,2025-12-28 19:12:01,2025-12-28 22:40:01
1532,230,8,2025-12-28 19:11:57,2025-12-28 20:58:57
1533,195,4,2025-12-28 19:12:32,2025-12-28 20:57:32
1534,928,5,2025-12-28 19:12:12,2025-12-28 20:36:12
1535,900,9,2025-12-28 19:13:51,2025-12-28 23:12:51
1536,346,1,2025-12-28 19:11:52,2025-12-28 20:57:52
1537,116,9,2025-12-28 19:13:51,2025-12-28 19:27:51
1538,822,2,2025-12-28 19:12:36,2025-12-28 20:09:36
1539,669,7,2025-12-28 19:11:57,2025-12-28 20:38:57
1540,467,5,2025-12-28 19:13:25,2025-12-28 22:55:25
1541,16,6,2025-12-28 19:12:13,2025-12-28 20:08:13
1542,174,8,2025-12-28 19:14:43,2025-12-28 22:59:43
1543,470,5,2025-12-28 19:14:29,2025-12-28 22:37:29
1544,865,1,2025-12-28 19:14:33,2025-12-28 22:01:33
1545,673,3,2025-12-28 19:13:05,2025-12-28 19:48:05
1546,200,5,2025-12-28 19:14:24,2025-12-28 23:01:24
1547,169,1,2025-12-28 19:12:19,2025-12-28 19:57:19
1548,443,6,2025-12-28 19:14:36,2025-12-28 22:29:36
1549,917,4,2025-12-28 19:11:53,2025-12-28 19:40:53
1550,622,1,2025-12-28 19:13:49,2025-12-28 19:55:49
1551,478,4,2025-12-28 19:14:47,2025-12-28 22:38:47
1552,780,3,2025-12-28 19:11:55,2025-12-28 22:09:55
1553,325,9,2025-12-28 19:12:45,2025-12-28 23:08:45
1554,805,10,2025-12-28 19:13:11,2025-12-28 23:04:11
1555,491,2,2025-12-28 19:14:42,2025-12-28 22:19:42
1556,46,8,2025-12-28 19:12:59,2025-12-28 22:30:59
1557,42,5,2025-12-28 19:13:23,2025-12-28 21:33:23
1558,107,10,2025-12-28 19:12:36,2025-12-28 19:49:36
1559,853,4,2025-12-28 19:13:28,2025-12-28 21:31:28
1560,182,6,2025-12-28 19:14:05,2025-12-28 20:12:05
1561,659,3,2025-12-28 19:12:41,2025-12-28 23:11:41
1562,663,1,2025-12-28 19:14:18,2025-12-28 22:39:18
1563,826,7,2025-12-28 19:13:00,2025-12-28 20:15:00
1564,928,6,2025-12-28 19:14:08,2025-12-28 21:03:08
1565,240,4,2025-12-28 19:13:43,2025-12-28 20:11:43
1566,425,10,2025-12-28 19:12:02,2025-12-28 22:32:02
1567,151,6,2025-12-28 19:12:14,2025-12-28 21:31:14
1568,796,7,2025-12-28 19:13:58,2025-12-28 22:41:58
1569,239,3,2025-12-28 19:11:56,2025-12-28 22:27:56
1570,708,3,2025-12-28 19:14:39,2025-12-28 20:39:39
1571,263,3,2025-12-28 19:13:25,2025-12-28 20:02:25
1572,646,3,2025-12-28 19:11:55,2025-12-28 19:47:55
1573,173,2,2025-12-28 19:13:41,2025-12-28 20:34:41
1574,643,9,2025-12-28 19:12:42,2025-12-28 21:56:42
1575,18,5,2025-12-28 19:14:06,2025-12-28 21:38:06
1576,604,8,2025-12-28 19:13:56,2025-12-28 19:59:56
1577,724,3,2025-12-28 19:13:36,2025-12-28 21:24:36
1578,901,5,2025-12-28 19:12:21,2025-12-28 21:06:21
1579,331,5,2025-12-28 19:12:13,2025-12-28 22:08:13
1580,667,6,2025-12-28 19:13:12,2025-12-28 20:36:12
1581,351,1,2025-12-28 19:12:27,2025-12-28 20:19:27
1582,442,6,2025-12-28 19:13:29,2025-12-28 20:34:29
1583,411,7,2025-12-28 19:12:17,2025-12-28 21:51:17
1584,411,5,2025-12-28 19:13:59,2025-12-28 19:48:59
1585,959,5,2025-12-28 19:12:28,2025-12-28 20:42:28
1586,652,8,2025-12-28 19:13:36,2025-12-28 19:44:36
1587,888,6,2025-12-28 19:13:48,2025-12-28 21:33:48
1588,225,4,2025-12-28 19:11:52,2025-12-28 22:47:52
1589,212,5,2025-12-28 19:14:37,2025-12-28 22:02:37
1590,275,5,2025-12-28 19:11:52,2025-12-28 21:36:52
1591,348,1,2025-12-28 19:14:32,2025-12-28 21:09:32
1592,437,2,2025-12-28 19:14:25,2025-12-28 19:46:25
1593,765,1,2025-12-28 19:14:24,2025-12-28 20:02:24
1594,587,6,2025-12-28 19:13:06,2025-12-28 23:06:06
1595,29,3,2025-12-28 19:14:26,2025-12-28 22:27:26
1596,759,5,2025-12-28 19:11:51,2025-12-28 20:38:51
1597,888,4,2025-12-28 19:12:39,2025-12-28 23:09:39
1598,550,10,2025-12-28 19:12:44,2025-12-28 22:59:44
1599,431,10,2025-12-28 19:13:02,2025-12-28 19:45:02
1600,90,1,2025-12-28 19:13:48,2025-12-28 20:47:48
1601,778,4,2025-12-28 19:13:01,2025-12-28 22:39:01
1602,573,1,2025-12-28 19:14:17,2025-12-28 21:17:17
1603,348,1,2025-12-28 19:14:28,2025-12-28 19:20:28
1604,749,10,2025-12-28 19:14:37,2025-12-28 19:19:37
1605,567,8,2025-12-28 19:12:21,2025-12-28 22:38:21
1606,149,10,2025-12-28 19:12:38,2025-12-28 20:29:38
1607,131,7,2025-12-28 19:13:41,2025-12-28 20:43:41
1608,304,4,2025-12-28 19:13:58,2025-12-28 21:18:58
1609,399,7,2025-12-28 19:14:26,2025-12-28 23:14:26
1610,623,6,2025-12-28 19:12:51,2025-12-28 19:18:51
1611,301,10,2025-12-28 19:12:55,2025-12-28 22:51:55
1612,957,9,2025-12-28 19:11:59,2025-12-28 21:38:59
1613,709,6,2025-12-28 19:14:25,2025-12-28 19:44:25
1614,208,8,2025-12-28 19:14:32,2025-12-28 20:48:32
1615,956,6,2025-12-28 19:14:32,2025-12-28 20:14:32
1616,643,4,2025-12-28 19:13:28,2025-12-28 21:07:28
1617,861,1,2025-12-28 19:13:45,2025-12-28 20:26:45
1618,780,10,2025-12-28 19:12:13,2025-12-28 21:48:13
1619,669,6,2025-12-28 19:12:35,2025-12-28 22:25:35
1620,941,6,2025-12-28 19:13:55,2025-12-28 23:01:55
1621,865,2,2025-12-28 19:12:32,2025-12-28 21:00:32
1622,843,4,2025-12-28 19:14:42,2025-12-28 21:51:42
1623,311,10,2025-12-28 19:12:42,2025-12-28 21:27:42
1624,865,7,2025-12-28 19:14:26,2025-12-28 22:06:26
1625,929,3,2025-12-28 19:12:07,2025-12-28 20:12:07
1626,824,1,2025-12-28 19:12:49,2025-12-28 19:40:49
1627,21,6,2025-12-28 19:14:45,2025-12-28 23:02:45
1628,713,1,2025-12-28 19:13:17,2025-12-28 20:58:17
1629,395,6,2025-12-28 19:13:55,2025-12-28 22:36:55
1630,582,3,2025-12-28 19:12:18,2025-12-28 22:44:18
1631,562,8,2025-12-28 19:12:26,2025-12-28 22:27:26
1632,814,9,2025-12-28 19:12:20,2025-12-28 20:24:20
1633,2,2,2025-12-28 19:14:29,2025-12-28 19:47:29
1634,289,4,2025-12-28 19:12:06,2025-12-28 22:56:06
1635,891,9,2025-12-28 19:12:43,2025-12-28 21:20:43
1636,922,10,2025-12-28 19:12:11,2025-12-28 21:14:11
1637,958,1,2025-12-28 19:14:47,2025-12-28 19:36:47
1638,555,9,2025-12-28 19:14:48,2025-12-28 21:06:48
1639,673,1,2025-12-28 19:14:10,2025-12-28 21:22:10
1640,346,9,2025-12-28 19:13:42,2025-12-28 21:22:42
1641,81,10,2025-12-28 19:12:02,2025-12-28 20:09:02
1642,801,1,2025-12-28 19:12:00,2025-12-28 20:37:00
1643,434,9,2025-12-28 19:14:08,2025-12-28 19:33:08
1644,228,3,2025-12-28 19:13:45,2025-12-28 21:42:45
1645,66,4,2025-12-28 19:13:32,2025-12-28 21:38:32
1646,756,9,2025-12-28 19:14:27,2025-12-28 23:00:27
1647,524,10,2025-12-28 19:14:36,2025-12-28 21:14:36
1648,801,3,2025-12-28 19:12:19,2025-12-28 21:06:19
1649,128,5,2025-12-28 19:13:40,2025-12-28 20:12:40
1650,260,10,2025-12-28 19:13:42,2025-12-28 21:13:42
1651,601,6,2025-12-28 19:12:52,2025-12-28 20:52:52
1652,995,10,2025-12-28 19:11:54,2025-12-28 23:07:54
1653,449,8,2025-12-28 19:12:58,2025-12-28 20:26:58
1654,859,9,2025-12-28 19:12:42,2025-12-28 22:27:42
1655,158,9,2025-12-28 19:13:11,2025-12-28 22:12:11
1656,825,9,2025-12-28 19:13:53,2025-12-28 20:04:53
1657,100,8,2025-12-28 19:14:22,2025-12-28 22:46:22
1658,910,8,2025-12-28 19:14:07,2025-12-28 19:59:07
1659,595,9,2025-12-28 19:14:14,2025-12-28 21:39:14
1660,641,1,2025-12-28 19:14:17,2025-12-28 19:45:17
1661,712,9,2025-12-28 19:14:11,2025-12-28 20:56:11
1662,906,6,2025-12-28 19:14:34,2025-12-28 19:20:34
1663,668,10,2025-12-28 19:14:39,2025-12-28 23:01:39
1664,289,5,2025-12-28 19:13:40,2025-12-28 20:43:40
1665,900,4,2025-12-28 19:13:27,2025-12-28 20:08:27
1666,734,9,2025-12-28 19:14:13,2025-12-28 21:26:13
1667,551,10,2025-12-28 19:13:09,2025-12-28 22:08:09
1668,549,6,2025-12-28 19:13:56,2025-12-28 20:35:56
1669,772,5,2025-12-28 19:14:46,2025-12-28 20:41:46
1670,427,9,2025-12-28 19:14:23,2025-12-28 22:18:23
1671,710,10,2025-12-28 19:14:40,2025-12-28 19:41:40
1672,772,7,2025-12-28 19:12:34,2025-12-28 20:18:34
1673,422,5,2025-12-28 19:13:40,2025-12-28 21:03:40
1674,485,7,2025-12-28 19:13:46,2025-12-28 20:47:46
1675,628,2,2025-12-28 19:14:09,2025-12-28 23:03:09
1676,386,1,2025-12-28 19:13:31,2025-12-28 22:09:31
1677,855,1,2025-12-28 19:14:38,2025-12-28 19:52:38
1678,70,6,2025-12-28 19:12:13,2025-12-28 23:01:13
1679,275,1,2025-12-28 19:12:28,2025-12-28 20:16:28
1680,927,4,2025-12-28 19:11:52,2025-12-28 19:18:52
1681,392,4,2025-12-28 19:14:43,2025-12-28 19:44:43
1682,303,8,2025-12-28 19:12:28,2025-12-28 20:37:28
1683,748,3,2025-12-28 19:14:03,2025-12-28 22:14:03
1684,810,6,2025-12-28 19:14:23,2025-12-28 20:25:23
1685,414,10,2025-12-28 19:13:26,2025-12-28 19:43:26
1686,26,7,2025-12-28 19:12:06,2025-12-28 20:18:06
1687,259,8,2025-12-28 19:11:51,2025-12-28 21:30:51
1688,87,5,2025-12-28 19:13:19,2025-12-28 19:32:19
1689,145,9,2025-12-28 19:12:06,2025-12-28 20:30:06
1690,235,10,2025-12-28 19:13:48,2025-12-28 22:49:48
1691,214,6,2025-12-28 19:12:26,2025-12-28 22:25:26
1692,25,7,2025-12-28 19:13:05,2025-12-28 23:05:05
1693,79,9,2025-12-28 19:12:47,2025-12-28 19:50:47
1694,969,5,2025-12-28 19:11:54,2025-12-28 22:05:54
1695,826,7,2025-12-28 19:14:14,2025-12-28 21:50:14
1696,452,7,2025-12-28 19:11:51,2025-12-28 21:30:51
1697,913,9,2025-12-28 19:13:03,2025-12-28 21:44:03
1698,863,9,2025-12-28 19:12:46,2025-12-28 19:37:46
1699,228,4,2025-12-28 19:11:56,2025-12-28 21:32:56
1700,772,3,2025-12-28 19:12:29,2025-12-28 21:55:29
1701,456,3,2025-12-28 19:12:49,2025-12-28 21:12:49
1702,772,5,2025-12-28 19:14:50,2025-12-28 21:47:50
1703,86,5,2025-12-28 19:13:21,2025-12-28 20:44:21
1704,600,7,2025-12-28 19:14:17,2025-12-28 21:15:17
1705,404,6,2025-12-28 19:12:44,2025-12-28 20:59:44
1706,957,5,2025-12-28 19:11:52,2025-12-28 22:42:52
1707,557,8,2025-12-28 19:14:23,2025-12-28 19:45:23
1708,673,8,2025-12-28 19:12:52,2025-12-28 23:02:52
1709,869,6,2025-12-28 19:12:59,2025-12-28 19:57:59
1710,372,8,2025-12-28 19:12:34,2025-12-28 22:41:34
1711,529,2,2025-12-28 19:11:52,2025-12-28 21:52:52
1712,686,7,2025-12-28 19:13:34,2025-12-28 20:36:34
1713,295,4,2025-12-28 19:13:32,2025-12-28 22:10:32
1714,611,8,2025-12-28 19:13:15,2025-12-28 21:04:15
1715,476,3,2025-12-28 19:12:47,2025-12-28 20:36:47
1716,798,3,2025-12-28 19:12:40,2025-12-28 23:09:40
1717,716,9,2025-12-28 19:13:37,2025-12-28 19:46:37
1718,256,2,2025-12-28 19:11:53,2025-12-28 21:19:53
1719,859,1,2025-12-28 19:13:23,2025-12-28 20:20:23
1720,757,9,2025-12-28 19:11:51,2025-12-28 21:03:51
1721,451,10,2025-12-28 19:13:20,2025-12-28 21:04:20
